date,product_type,product_name,unit,min_price,max_price,average_price,year,month,season
2017-06-23,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2017,6,Summer
2017-06-23,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,6,Summer
2017-06-23,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-23,SEBZE,SALATALIK SILOR,KG,0.7,2.0,1.35,2017,6,Summer
2017-06-23,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,6,Summer
2017-06-24,SEBZE,BIBER SIVRI,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-24,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2017,6,Summer
2017-06-24,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2017,6,Summer
2017-06-24,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,6,Summer
2017-06-24,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-24,SEBZE,SALATALIK SILOR,KG,0.7,2.0,1.35,2017,6,Summer
2017-06-24,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,6,Summer
2017-06-28,SEBZE,KABAK TAZE,KG,0.4,1.2,0.8,2017,6,Summer
2017-06-28,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,6,Summer
2017-06-28,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,6,Summer
2017-06-28,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-28,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,6,Summer
2017-06-28,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,6,Summer
2017-06-28,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,6,Summer
2017-06-29,SEBZE,KABAK TAZE,KG,0.4,1.3,0.85,2017,6,Summer
2017-06-29,SEBZE,PATLICAN UZUN,KG,0.6,1.7,1.15,2017,6,Summer
2017-06-29,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,6,Summer
2017-06-29,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,6,Summer
2017-06-29,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-29,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,6,Summer
2017-06-29,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,6,Summer
2017-06-30,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,6,Summer
2017-06-30,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,6,Summer
2017-06-30,SEBZE,KABAK TAZE,KG,0.4,1.3,0.85,2017,6,Summer
2017-06-30,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,6,Summer
2017-06-30,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,6,Summer
2017-06-30,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,6,Summer
2017-06-30,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,6,Summer
2017-07-01,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,7,Summer
2017-07-01,SEBZE,KABAK TAZE,KG,0.4,1.3,0.85,2017,7,Summer
2017-07-01,SEBZE,PATLICAN UZUN,KG,0.6,1.3,0.95,2017,7,Summer
2017-07-01,SEBZE,SOGAN KURU,KG,0.2,1.1,0.65,2017,7,Summer
2017-07-01,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-01,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-01,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-03,SEBZE,KABAK TAZE,KG,0.4,1.2,0.8,2017,7,Summer
2017-07-03,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-03,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-03,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-03,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-03,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-03,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,7,Summer
2017-07-04,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,7,Summer
2017-07-04,SEBZE,KABAK TAZE,KG,0.4,1.2,0.8,2017,7,Summer
2017-07-04,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-04,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-04,SEBZE,DOMATES SALKIM,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-04,SEBZE,SALATALIK SILOR,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-04,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-05,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-05,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-05,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-05,SEBZE,BIBER SIVRI,KG,1.0,3.0,2.0,2017,7,Summer
2017-07-05,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-05,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-05,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-06,SEBZE,BIBER SIVRI,KG,0.8,2.5,1.65,2017,7,Summer
2017-07-06,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-06,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-06,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-06,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-06,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-06,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-07,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-07,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-07,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-07,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-07,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-07,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-07,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-08,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-08,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-08,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-08,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-08,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-08,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-08,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-10,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-10,SEBZE,KABAK TAZE,KG,0.7,2.2,1.45,2017,7,Summer
2017-07-10,SEBZE,PATLICAN UZUN,KG,0.6,1.5,1.05,2017,7,Summer
2017-07-10,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-10,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-10,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-10,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-11,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-11,SEBZE,BIBER SIVRI,KG,0.9,3.2,2.05,2017,7,Summer
2017-07-11,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-11,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-11,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-11,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-11,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-12,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-12,SEBZE,BIBER SIVRI,KG,0.9,3.2,2.05,2017,7,Summer
2017-07-12,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-12,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-12,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-12,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-12,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-13,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-13,SEBZE,BIBER SIVRI,KG,0.9,3.2,2.05,2017,7,Summer
2017-07-13,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-13,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-13,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-13,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-13,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-14,SEBZE,BIBER SIVRI,KG,0.9,3.2,2.05,2017,7,Summer
2017-07-14,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-14,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-14,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-14,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-14,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-14,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-15,SEBZE,BIBER SIVRI,KG,0.9,3.3,2.1,2017,7,Summer
2017-07-15,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-15,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-15,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-15,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-15,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-15,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-17,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-17,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-17,SEBZE,BIBER SIVRI,KG,0.9,3.3,2.1,2017,7,Summer
2017-07-17,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-17,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-17,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-17,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-18,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-18,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-18,SEBZE,KABAK TAZE,KG,0.7,1.5,1.1,2017,7,Summer
2017-07-18,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-18,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-18,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-18,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-19,SEBZE,DOMATES SALKIM,KG,0.8,2.7,1.75,2017,7,Summer
2017-07-19,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-19,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-19,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-19,SEBZE,KABAK TAZE,KG,0.7,1.5,1.1,2017,7,Summer
2017-07-19,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-19,SEBZE,SOGAN KURU,KG,0.3,1.1,0.7,2017,7,Summer
2017-07-20,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-20,SEBZE,KABAK TAZE,KG,0.7,1.5,1.1,2017,7,Summer
2017-07-20,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-20,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-20,SEBZE,DOMATES SALKIM,KG,0.8,2.5,1.65,2017,7,Summer
2017-07-20,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-20,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-21,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-21,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-21,SEBZE,DOMATES SALKIM,KG,0.8,2.5,1.65,2017,7,Summer
2017-07-21,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-21,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-21,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-21,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-22,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-22,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2017,7,Summer
2017-07-22,SEBZE,PATLICAN UZUN,KG,0.6,1.6,1.1,2017,7,Summer
2017-07-22,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-22,SEBZE,DOMATES SALKIM,KG,0.8,2.5,1.65,2017,7,Summer
2017-07-22,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-22,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-24,SEBZE,KABAK TAZE,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-24,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,7,Summer
2017-07-24,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-24,SEBZE,DOMATES SALKIM,KG,0.8,2.5,1.65,2017,7,Summer
2017-07-24,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-24,SEBZE,KARPUZ,KG,0.25,0.6,0.43,2017,7,Summer
2017-07-24,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-25,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-25,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,7,Summer
2017-07-25,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,7,Summer
2017-07-25,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-25,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-25,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-25,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-26,SEBZE,KARPUZ,KG,0.25,0.65,0.45,2017,7,Summer
2017-07-26,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-26,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2017,7,Summer
2017-07-26,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,7,Summer
2017-07-26,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-26,SEBZE,DOMATES SALKIM,KG,0.8,3.2,2.0,2017,7,Summer
2017-07-26,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-27,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,7,Summer
2017-07-27,SEBZE,BIBER SIVRI,KG,0.9,3.0,1.95,2017,7,Summer
2017-07-27,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2017,7,Summer
2017-07-27,SEBZE,PATLICAN UZUN,KG,0.4,1.3,0.85,2017,7,Summer
2017-07-27,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-27,SEBZE,DOMATES SALKIM,KG,0.8,2.8,1.8,2017,7,Summer
2017-07-27,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-28,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2017,7,Summer
2017-07-28,SEBZE,PATLICAN UZUN,KG,0.4,1.3,0.85,2017,7,Summer
2017-07-28,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-28,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,7,Summer
2017-07-28,SEBZE,DOMATES SALKIM,KG,0.7,2.6,1.65,2017,7,Summer
2017-07-28,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,7,Summer
2017-07-28,SEBZE,BIBER SIVRI,KG,0.9,3.2,2.05,2017,7,Summer
2017-07-29,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,7,Summer
2017-07-29,SEBZE,DOMATES SALKIM,KG,0.7,2.6,1.65,2017,7,Summer
2017-07-29,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-29,SEBZE,BIBER SIVRI,KG,1.0,3.4,2.2,2017,7,Summer
2017-07-29,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2017,7,Summer
2017-07-29,SEBZE,PATLICAN UZUN,KG,0.4,1.4,0.9,2017,7,Summer
2017-07-29,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-07-31,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-31,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,7,Summer
2017-07-31,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,7,Summer
2017-07-31,SEBZE,BIBER SIVRI,KG,0.8,3.0,1.9,2017,7,Summer
2017-07-31,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,7,Summer
2017-07-31,SEBZE,PATLICAN UZUN,KG,0.4,1.4,0.9,2017,7,Summer
2017-07-31,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,7,Summer
2017-08-01,SEBZE,BIBER SIVRI,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-01,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-01,SEBZE,PATLICAN UZUN,KG,0.4,1.4,0.9,2017,8,Summer
2017-08-01,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-01,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-01,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-01,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-02,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-02,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-02,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-02,SEBZE,BIBER SIVRI,KG,0.7,2.7,1.7,2017,8,Summer
2017-08-02,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-02,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,8,Summer
2017-08-02,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-03,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-03,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-03,SEBZE,BIBER SIVRI,KG,0.7,2.7,1.7,2017,8,Summer
2017-08-03,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-03,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,8,Summer
2017-08-03,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-03,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-04,SEBZE,BIBER SIVRI,KG,0.7,2.7,1.7,2017,8,Summer
2017-08-04,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-04,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,8,Summer
2017-08-04,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-04,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-04,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-04,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-05,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-05,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-05,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-05,SEBZE,BIBER SIVRI,KG,0.7,2.7,1.7,2017,8,Summer
2017-08-05,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-05,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,8,Summer
2017-08-05,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-07,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-07,SEBZE,BIBER SIVRI,KG,0.6,2.5,1.55,2017,8,Summer
2017-08-07,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-07,SEBZE,PATLICAN UZUN,KG,0.4,1.5,0.95,2017,8,Summer
2017-08-07,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-07,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-07,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-08,SEBZE,BIBER SIVRI,KG,0.6,2.5,1.55,2017,8,Summer
2017-08-08,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-08,SEBZE,PATLICAN UZUN,KG,0.4,1.4,0.9,2017,8,Summer
2017-08-08,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-08,SEBZE,DOMATES SALKIM,KG,0.8,3.0,1.9,2017,8,Summer
2017-08-08,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-08,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-09,SEBZE,DOMATES SALKIM,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-09,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-09,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-09,SEBZE,BIBER SIVRI,KG,0.6,2.5,1.55,2017,8,Summer
2017-08-09,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-09,SEBZE,PATLICAN UZUN,KG,0.4,1.3,0.85,2017,8,Summer
2017-08-09,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-10,SEBZE,DOMATES SALKIM,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-10,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-10,SEBZE,BIBER SIVRI,KG,0.6,2.3,1.45,2017,8,Summer
2017-08-10,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-10,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-10,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2017,8,Summer
2017-08-10,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-11,SEBZE,BIBER SIVRI,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-11,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-11,SEBZE,DOMATES SALKIM,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-11,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-11,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-11,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2017,8,Summer
2017-08-11,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-12,SEBZE,DOMATES SALKIM,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-12,SEBZE,KARPUZ,KG,0.2,0.6,0.4,2017,8,Summer
2017-08-12,SEBZE,SALATALIK SILOR,KG,0.6,1.8,1.2,2017,8,Summer
2017-08-12,SEBZE,BIBER SIVRI,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-12,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
2017-08-12,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2017,8,Summer
2017-08-12,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-14,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2017,8,Summer
2017-08-14,SEBZE,SOGAN KURU,KG,0.3,1.2,0.75,2017,8,Summer
2017-08-14,SEBZE,KARPUZ,KG,0.2,0.65,0.43,2017,8,Summer
2017-08-14,SEBZE,DOMATES SALKIM,KG,0.7,2.5,1.6,2017,8,Summer
2017-08-14,SEBZE,SALATALIK SILOR,KG,0.6,2.0,1.3,2017,8,Summer
2017-08-14,SEBZE,BIBER SIVRI,KG,0.7,2.2,1.45,2017,8,Summer
2017-08-14,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2017,8,Summer
