,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
2471,01/27/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,18.0,12.5
2472,01/27/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,60.0,35.0
2473,01/27/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,50.0,29.0
2474,01/27/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
2475,01/27/2024,SEBZE,ALABAŞ,kg,4.0,20.0,12.0
2476,01/27/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,25.0,15.0
2477,01/27/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,40.0,25.0
2478,01/27/2024,SEBZE,DOMATES PEMBE,kg,10.0,50.0,30.0
2479,01/27/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,34.0,19.5
2480,01/27/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
2481,01/27/2024,SEBZE,PATATES TAZE,kg,5.0,25.0,15.0
2482,01/27/2024,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,140.0,90.0
2483,01/27/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,55.0,32.5
2484,01/27/2024,SEBZE,LAHANA KARA,kg,5.0,15.0,10.0
2485,01/27/2024,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
2486,01/27/2024,İTHAL,AVAKADO,adet,10.0,32.0,21.0
2487,01/27/2024,İTHAL,ANANAS,adet,30.0,72.0,51.0
2488,01/27/2024,İTHAL,MUZ  ITHAL,kg,20.0,80.0,50.0
2489,01/27/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,40.0,25.0
2490,01/27/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,25.0,17.5
2491,01/27/2024,SEBZE,BROKOLI,kg,5.0,30.0,17.5
2492,01/27/2024,MEYVE,CENNET ELMASI,kg,10.0,110.0,60.0
2493,01/27/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
2494,01/27/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
2495,01/27/2024,SEBZE,Y.REYHAN,adet,4.0,18.0,11.0
2496,01/27/2024,SEBZE,BAKLA,kg,7.0,40.0,23.5
2497,01/27/2024,SEBZE,BORULCE,kg,25.0,75.0,50.0
2498,01/27/2024,SEBZE,BİBER  SİVRİ,kg,10.0,70.0,40.0
2499,01/27/2024,SEBZE,BİBER  DOLMA,kg,8.0,60.0,34.0
2500,01/27/2024,SEBZE,FASULYE   AYSE,kg,10.0,90.0,50.0
2501,01/27/2024,SEBZE,FASULYE   CALI,kg,10.0,80.0,45.0
2502,01/27/2024,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
2503,01/27/2024,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
2504,01/27/2024,SEBZE,ISPANAK,kg,5.0,35.0,20.0
2505,01/27/2024,SEBZE,KABAK TAZE,kg,10.0,40.0,25.0
2506,01/27/2024,SEBZE,KABAK  BAL,kg,5.0,25.0,15.0
2507,01/27/2024,SEBZE,KEREVIZ,kg,10.0,35.0,22.5
2508,01/27/2024,SEBZE,MARUL,adet,5.0,24.0,14.5
2509,01/27/2024,SEBZE,PATLICAN  UZUN,kg,8.0,37.0,22.5
2510,01/27/2024,SEBZE,PATLICAN TOPAN,kg,8.0,46.0,27.0
2511,01/27/2024,SEBZE,PANCAR,kg,5.0,20.0,12.5
2512,01/27/2024,SEBZE,SOĞAN   TAZE,kg,10.0,40.0,25.0
2513,01/27/2024,SEBZE,SOĞAN   KURU,kg,4.0,14.0,9.0
2514,01/27/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,30.0,19.0
2515,01/27/2024,SEBZE,KARNABAHAR,kg,5.0,28.0,16.5
2516,01/27/2024,SEBZE,TURP  KIRMIZI,kg,4.0,13.0,8.5
2517,01/27/2024,SEBZE,SEMIZ OTU,adet,8.0,12.5,10.25
2518,01/27/2024,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
2519,01/27/2024,SEBZE,SARIMSAK  KURU,kg,15.0,130.0,72.5
2520,01/27/2024,SEBZE,PATATES  CALMA,kg,5.0,28.0,16.5
2521,01/27/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,60.0,35.0
2522,01/27/2024,SEBZE,MARUL AYSBERG,adet,5.0,35.0,20.0
2523,01/27/2024,SEBZE,MANTAR,kg,20.0,90.0,55.0
2524,01/27/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,30.0,20.0
2525,01/27/2024,SEBZE,BİBER KIRMIZI,kg,15.0,60.0,37.5
2526,01/27/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,18.0,11.5
2527,01/27/2024,SEBZE,PIRASA,kg,4.0,35.0,19.5
2528,01/27/2024,SEBZE,PAZI,adet,4.0,15.0,9.5
2529,01/27/2024,SEBZE,BİBER  KIL ACI,kg,10.0,75.0,42.5
2530,01/29/2024,MEYVE,MUZ  YERLI,kg,10.0,60.0,35.0
2531,01/29/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
2532,01/29/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,25.0,16.5
2533,01/29/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
2534,01/29/2024,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
2535,01/29/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
2536,01/29/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
2537,01/29/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
2538,01/29/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
2539,01/29/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
2540,01/29/2024,MEYVE,ERİK  ANJELIKA,kg,20.0,55.0,37.5
2541,01/29/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
2542,01/29/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
2543,01/29/2024,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
2544,01/29/2024,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
2545,01/29/2024,İTHAL,AVAKADO,adet,10.0,36.0,23.0
2546,01/29/2024,İTHAL,ANANAS,adet,30.0,68.0,49.0
2547,01/29/2024,İTHAL,MUZ  ITHAL,kg,20.0,90.0,55.0
2548,01/29/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,40.0,25.0
2549,01/29/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,20.0,15.0
2550,01/29/2024,SEBZE,BROKOLI,kg,5.0,35.0,20.0
2551,01/29/2024,MEYVE,CENNET ELMASI,kg,10.0,130.0,70.0
2552,01/29/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
2553,01/29/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
2554,01/29/2024,SEBZE,Y.REYHAN,adet,4.0,18.0,11.0
2555,01/29/2024,SEBZE,BAKLA,kg,7.0,40.0,23.5
2556,01/29/2024,SEBZE,BORULCE,kg,25.0,80.0,52.5
2557,01/29/2024,SEBZE,BİBER  SİVRİ,kg,10.0,77.0,43.5
2558,01/29/2024,SEBZE,BİBER  DOLMA,kg,8.0,65.0,36.5
2559,01/29/2024,SEBZE,FASULYE   AYSE,kg,10.0,90.0,50.0
2560,01/29/2024,SEBZE,FASULYE   CALI,kg,10.0,80.0,45.0
2561,01/29/2024,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
2562,01/29/2024,SEBZE,ISPANAK,kg,5.0,40.0,22.5
2563,01/29/2024,SEBZE,KABAK TAZE,kg,10.0,42.0,26.0
2564,01/29/2024,SEBZE,KABAK  BAL,kg,5.0,20.0,12.5
2565,01/29/2024,SEBZE,KEREVIZ,kg,10.0,35.0,22.5
2566,01/29/2024,SEBZE,MARUL,adet,5.0,24.0,14.5
2567,01/29/2024,SEBZE,PATLICAN  UZUN,kg,8.0,48.0,28.0
2568,01/29/2024,SEBZE,PATLICAN TOPAN,kg,8.0,46.0,27.0
2569,01/29/2024,SEBZE,PANCAR,kg,5.0,20.0,12.5
2570,01/29/2024,SEBZE,SOĞAN   TAZE,kg,10.0,40.0,25.0
2571,01/29/2024,SEBZE,SOĞAN   KURU,kg,4.0,14.0,9.0
2572,01/29/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,24.0,16.0
2573,01/29/2024,SEBZE,KARNABAHAR,kg,5.0,27.0,16.0
2574,01/29/2024,SEBZE,SALATALIK ,kg,8.0,60.0,34.0
2575,01/29/2024,SEBZE,TURP  KIRMIZI,kg,4.0,13.0,8.5
2576,01/29/2024,SEBZE,SEMIZ OTU,adet,8.0,12.5,10.25
2577,01/29/2024,SEBZE,DOMATES CHERRY,kg,8.0,45.0,26.5
2578,01/29/2024,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
2579,01/29/2024,SEBZE,DOMATES  BEEF,kg,10.0,33.0,21.5
2580,01/29/2024,MEYVE,KIVI  ,kg,10.0,60.0,35.0
2581,01/29/2024,İTHAL,ZENCEFİL,kg,60.0,240.0,150.0
2582,01/29/2024,İTHAL,BİBER KALİFORNİYA,kg,30.0,60.0,45.0
2583,01/29/2024,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
2584,01/29/2024,MEYVE,ELMA GSMİT,kg,10.0,37.0,23.5
2585,01/29/2024,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
2586,01/29/2024,SEBZE,SALATALIK  SİLOR,kg,8.0,55.0,31.5
2587,01/29/2024,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
2588,01/29/2024,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
2589,01/29/2024,İTHAL,SARIMSAK  İTHAL,kg,20.0,150.0,85.0
2590,01/29/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,18.0,12.5
2591,01/29/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,60.0,35.0
2592,01/29/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,60.0,34.0
2593,01/29/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
2594,01/29/2024,SEBZE,ALABAŞ,kg,4.0,20.0,12.0
2595,01/29/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,22.0,13.5
2596,01/29/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,40.0,25.0
2597,01/29/2024,SEBZE,DOMATES PEMBE,kg,10.0,45.0,27.5
2598,01/29/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,34.0,19.5
2599,01/29/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
2600,01/29/2024,SEBZE,PATATES TAZE,kg,5.0,25.0,15.0
2601,01/29/2024,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,140.0,90.0
2602,01/29/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,65.0,37.5
2603,01/29/2024,SEBZE,LAHANA KARA,kg,5.0,15.0,10.0
2604,01/29/2024,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
2605,01/29/2024,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
2606,01/29/2024,SEBZE,SARIMSAK  KURU,kg,15.0,120.0,67.5
2607,01/29/2024,SEBZE,PATATES  CALMA,kg,5.0,28.0,16.5
2608,01/29/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,70.0,40.0
2609,01/29/2024,SEBZE,MARUL AYSBERG,adet,5.0,35.0,20.0
2610,01/29/2024,SEBZE,MANTAR,kg,20.0,90.0,55.0
2611,01/29/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,28.0,19.0
2612,01/29/2024,SEBZE,BİBER KIRMIZI,kg,15.0,70.0,42.5
2613,01/29/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,24.0,14.5
2614,01/29/2024,SEBZE,PIRASA,kg,4.0,30.0,17.0
2615,01/29/2024,SEBZE,PAZI,adet,4.0,20.0,12.0
2616,01/29/2024,SEBZE,BİBER  KIL ACI,kg,10.0,75.0,42.5
2617,01/29/2024,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
2618,01/29/2024,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
2619,01/29/2024,SEBZE,DOMATES  SALKIM,kg,12.0,45.0,28.5
2620,01/29/2024,SEBZE,TURP  SIYAH,kg,3.0,20.0,11.5
2621,01/29/2024,SEBZE,MARUL KIVIRCIK,adet,5.0,40.0,22.5
2622,01/29/2024,SEBZE,YERELMASI,kg,5.0,20.0,12.5
2623,01/29/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,35.0,19.5
2624,01/29/2024,İTHAL,MANGO,adet,10.0,44.0,27.0
2625,01/29/2024,MEYVE,ARMUT  DEVECI,kg,10.0,43.0,26.5
2626,01/29/2024,SEBZE,MARUL LOLOROSSO,adet,5.0,34.0,19.5
2627,01/29/2024,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
2628,01/29/2024,MEYVE,AYVA,kg,8.0,44.0,26.0
2629,01/29/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,43.0,26.5
2630,01/29/2024,MEYVE,CILEK,kg,50.0,115.0,82.5
2631,01/29/2024,MEYVE,ELMA  AMASYA,kg,10.0,36.0,23.0
2632,01/29/2024,MEYVE,ELMA  STARKING,kg,15.0,32.0,23.5
2633,01/29/2024,MEYVE,GREYFURT,kg,5.0,18.0,11.5
2634,01/29/2024,SEBZE,KAVUN DİĞER,kg,5.0,55.0,30.0
2635,01/29/2024,SEBZE,KARPUZ,kg,3.0,24.0,13.5
2636,01/29/2024,MEYVE,NAR,kg,10.0,40.0,25.0
2637,01/29/2024,MEYVE,KESTANE,kg,100.0,180.0,140.0
2638,01/29/2024,MEYVE,MANDALİNA,kg,5.0,28.0,16.5
2639,01/30/2024,SEBZE,KAVUN DİĞER,kg,5.0,55.0,30.0
2640,01/30/2024,SEBZE,KARPUZ,kg,3.0,24.0,13.5
2641,01/30/2024,MEYVE,NAR,kg,10.0,40.0,25.0
2642,01/30/2024,MEYVE,KESTANE,kg,100.0,200.0,150.0
2643,01/30/2024,MEYVE,MANDALİNA,kg,5.0,28.0,16.5
2644,01/30/2024,MEYVE,MUZ  YERLI,kg,10.0,60.0,35.0
2645,01/30/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
2646,01/30/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,25.0,16.5
2647,01/30/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
2648,01/30/2024,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
2649,01/30/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
2650,01/30/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
2651,01/30/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
2652,01/30/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
2653,01/30/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
2654,01/30/2024,MEYVE,ERİK  ANJELIKA,kg,20.0,55.0,37.5
2655,01/30/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
2656,01/30/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
2657,01/30/2024,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
2658,01/30/2024,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
2659,01/30/2024,İTHAL,AVAKADO,adet,10.0,40.0,25.0
2660,01/30/2024,İTHAL,ANANAS,adet,30.0,68.0,49.0
2661,01/30/2024,İTHAL,MUZ  ITHAL,kg,20.0,90.0,55.0
2662,01/30/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
2663,01/30/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,20.0,15.0
2664,01/30/2024,SEBZE,BROKOLI,kg,5.0,35.0,20.0
2665,01/30/2024,MEYVE,CENNET ELMASI,kg,10.0,120.0,65.0
2666,01/30/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
2667,01/30/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
2668,01/30/2024,SEBZE,Y.REYHAN,adet,4.0,22.0,13.0
2669,01/30/2024,SEBZE,BAKLA,kg,7.0,48.0,27.5
2670,01/30/2024,SEBZE,BORULCE,kg,25.0,80.0,52.5
2671,01/30/2024,SEBZE,BİBER  SİVRİ,kg,10.0,80.0,45.0
2672,01/30/2024,SEBZE,BİBER  DOLMA,kg,8.0,65.0,36.5
2673,01/30/2024,SEBZE,FASULYE   AYSE,kg,10.0,80.0,45.0
2674,01/30/2024,SEBZE,FASULYE   CALI,kg,10.0,90.0,50.0
2675,01/30/2024,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
2676,01/30/2024,SEBZE,ISPANAK,kg,5.0,40.0,22.5
2677,01/30/2024,SEBZE,KABAK TAZE,kg,10.0,50.0,30.0
2678,01/30/2024,SEBZE,KABAK  BAL,kg,5.0,25.0,15.0
2679,01/30/2024,SEBZE,KEREVIZ,kg,10.0,40.0,25.0
2680,01/30/2024,SEBZE,MARUL,adet,5.0,24.0,14.5
2681,01/30/2024,SEBZE,PATLICAN  UZUN,kg,8.0,40.0,24.0
2682,01/30/2024,SEBZE,PATLICAN TOPAN,kg,8.0,48.0,28.0
2683,01/30/2024,SEBZE,PANCAR,kg,5.0,20.0,12.5
2684,01/30/2024,SEBZE,SOĞAN   TAZE,kg,10.0,45.0,27.5
2685,01/30/2024,SEBZE,SOĞAN   KURU,kg,4.0,14.0,9.0
2686,01/30/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14.0
2687,01/30/2024,SEBZE,KARNABAHAR,kg,5.0,27.0,16.0
2688,01/30/2024,SEBZE,TURP  KIRMIZI,kg,4.0,13.0,8.5
2689,01/30/2024,SEBZE,SEMIZ OTU,adet,8.0,12.5,10.25
2690,01/30/2024,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
2691,01/30/2024,SEBZE,SARIMSAK  KURU,kg,15.0,130.0,72.5
2692,01/30/2024,SEBZE,PATATES  CALMA,kg,5.0,26.0,15.5
2693,01/30/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,65.0,37.5
2694,01/30/2024,SEBZE,MARUL AYSBERG,adet,5.0,35.0,20.0
2695,01/30/2024,SEBZE,MANTAR,kg,20.0,100.0,60.0
2696,01/30/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,28.0,19.0
2697,01/30/2024,SEBZE,BİBER KIRMIZI,kg,15.0,65.0,40.0
2698,01/30/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,24.0,14.5
2699,01/30/2024,SEBZE,PIRASA,kg,4.0,35.0,19.5
2700,01/30/2024,SEBZE,PAZI,adet,4.0,20.0,12.0
2701,01/30/2024,SEBZE,BİBER  KIL ACI,kg,10.0,80.0,45.0
2702,01/30/2024,SEBZE,LAHANA  BURUKSEL,kg,10.0,35.0,22.5
2703,01/30/2024,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
2704,01/30/2024,SEBZE,SALATALIK ,kg,8.0,60.0,34.0
2705,01/30/2024,SEBZE,DOMATES  SALKIM,kg,12.0,40.0,26.0
2706,01/30/2024,SEBZE,TURP  SIYAH,kg,3.0,30.0,16.5
2707,01/30/2024,SEBZE,MARUL KIVIRCIK,adet,5.0,40.0,22.5
2708,01/30/2024,SEBZE,YERELMASI,kg,5.0,20.0,12.5
2709,01/30/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,35.0,19.5
2710,01/30/2024,İTHAL,MANGO,adet,10.0,50.0,30.0
2711,01/30/2024,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25.0
2712,01/30/2024,SEBZE,MARUL LOLOROSSO,adet,5.0,34.0,19.5
2713,01/30/2024,SEBZE,BİBER CİN,kg,4.0,55.0,29.5
2714,01/30/2024,SEBZE,DOMATES CHERRY,kg,8.0,40.0,24.0
2715,01/30/2024,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
2716,01/30/2024,SEBZE,DOMATES  BEEF,kg,10.0,33.0,21.5
2717,01/30/2024,MEYVE,KIVI  ,kg,10.0,60.0,35.0
2718,01/30/2024,İTHAL,ZENCEFİL,kg,60.0,240.0,150.0
2719,01/30/2024,İTHAL,BİBER KALİFORNİYA,kg,30.0,60.0,45.0
2720,01/30/2024,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,70.0,40.0
2721,01/30/2024,MEYVE,ELMA GSMİT,kg,10.0,37.0,23.5
2722,01/30/2024,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
2723,01/30/2024,SEBZE,SALATALIK  SİLOR,kg,8.0,52.0,30.0
2724,01/30/2024,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
2725,01/30/2024,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
2726,01/30/2024,İTHAL,SARIMSAK  İTHAL,kg,20.0,150.0,85.0
2727,01/30/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,23.0,15.0
2728,01/30/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,70.0,40.0
2729,01/30/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,60.0,34.0
2730,01/30/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
2731,01/30/2024,SEBZE,ALABAŞ,kg,4.0,30.0,17.0
2732,01/30/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,22.0,13.5
2733,01/30/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,40.0,25.0
2734,01/30/2024,SEBZE,DOMATES PEMBE,kg,10.0,45.0,27.5
2735,01/30/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,32.0,18.5
2736,01/30/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
2737,01/30/2024,SEBZE,PATATES TAZE,kg,5.0,23.0,14.0
2738,01/30/2024,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,150.0,95.0
2739,01/30/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,70.0,40.0
2740,01/30/2024,SEBZE,LAHANA KARA,kg,5.0,13.0,9.0
2741,01/30/2024,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
2742,01/30/2024,MEYVE,AYVA,kg,8.0,44.0,26.0
2743,01/30/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,40.0,25.0
2744,01/30/2024,MEYVE,CILEK,kg,50.0,110.0,80.0
2745,01/30/2024,MEYVE,ELMA  AMASYA,kg,10.0,36.0,23.0
2746,01/30/2024,MEYVE,ELMA  STARKING,kg,15.0,32.0,23.5
2747,01/30/2024,MEYVE,GREYFURT,kg,5.0,20.0,12.5
2748,01/31/2024,MEYVE,LİMON LAMAS,kg,6.0,15.0,10.5
2749,01/31/2024,SEBZE,PATATES TAZE,kg,5.0,23.0,14.0
2750,01/31/2024,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,150.0,95.0
2751,01/31/2024,MEYVE,AYVA,kg,8.0,40.0,24.0
2752,01/31/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,48.0,29.0
2753,01/31/2024,MEYVE,CILEK,kg,50.0,130.0,90.0
2754,01/31/2024,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21.0
2755,01/31/2024,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
2756,01/31/2024,MEYVE,GREYFURT,kg,5.0,15.0,10.0
2757,01/31/2024,SEBZE,KAVUN DİĞER,kg,5.0,49.0,27.0
2758,01/31/2024,SEBZE,KARPUZ,kg,3.0,30.0,16.5
2759,01/31/2024,MEYVE,NAR,kg,10.0,40.0,25.0
2760,01/31/2024,MEYVE,KESTANE,kg,100.0,200.0,150.0
2761,01/31/2024,MEYVE,MANDALİNA,kg,5.0,30.0,17.5
2762,01/31/2024,MEYVE,MUZ  YERLI,kg,10.0,55.0,32.5
2763,01/31/2024,MEYVE,PORTAKAL  ,kg,10.0,35.0,22.5
2764,01/31/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,25.0,16.5
2765,01/31/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
2766,01/31/2024,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
2767,01/31/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
2768,01/31/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
2769,01/31/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
2770,01/31/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
2771,01/31/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
2772,01/31/2024,MEYVE,ERİK  ANJELIKA,kg,20.0,55.0,37.5
2773,01/31/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
2774,01/31/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
2775,01/31/2024,MEYVE,ELMA  GOLDEN,kg,6.0,30.0,18.0
2776,01/31/2024,SEBZE,KAVUN  SERA,kg,10.0,32.0,21.0
2777,01/31/2024,İTHAL,AVAKADO,adet,10.0,35.0,22.5
2778,01/31/2024,İTHAL,ANANAS,adet,30.0,68.0,49.0
2779,01/31/2024,İTHAL,MUZ  ITHAL,kg,20.0,85.0,52.5
2780,01/31/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
2781,01/31/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
2782,01/31/2024,SEBZE,BROKOLI,kg,5.0,30.0,17.5
2783,01/31/2024,MEYVE,CENNET ELMASI,kg,10.0,110.0,60.0
2784,01/31/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10.0
2785,01/31/2024,SEBZE,Y.REYHAN,adet,4.0,22.0,13.0
2786,01/31/2024,SEBZE,BAKLA,kg,7.0,48.0,27.5
2787,01/31/2024,SEBZE,BORULCE,kg,25.0,80.0,52.5
2788,01/31/2024,SEBZE,BİBER  SİVRİ,kg,10.0,83.0,46.5
2789,01/31/2024,SEBZE,BİBER  DOLMA,kg,8.0,65.0,36.5
2790,01/31/2024,SEBZE,FASULYE   AYSE,kg,10.0,85.0,47.5
2791,01/31/2024,SEBZE,FASULYE   CALI,kg,10.0,90.0,50.0
2792,01/31/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,65.0,37.5
2793,01/31/2024,SEBZE,LAHANA KARA,kg,5.0,15.0,10.0
2794,01/31/2024,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
2795,01/31/2024,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
2796,01/31/2024,SEBZE,ISPANAK,kg,5.0,30.0,17.5
2797,01/31/2024,SEBZE,KABAK TAZE,kg,10.0,40.0,25.0
2798,01/31/2024,SEBZE,KABAK  BAL,kg,5.0,27.0,16.0
2799,01/31/2024,SEBZE,KEREVIZ,kg,10.0,30.0,20.0
2800,01/31/2024,SEBZE,MARUL,adet,5.0,30.0,17.5
2801,01/31/2024,SEBZE,PATLICAN  UZUN,kg,8.0,40.0,24.0
2802,01/31/2024,SEBZE,PATLICAN TOPAN,kg,8.0,40.0,24.0
2803,01/31/2024,SEBZE,PANCAR,kg,5.0,12.0,8.5
2804,01/31/2024,SEBZE,SOĞAN   TAZE,kg,10.0,50.0,30.0
