,URUN_ADI,ORTALAMA_FIYAT,YIL,SEZON
5078,DOMATES  SALKIM,2.25,2020,Summer
5079,SALATALIK  SİLOR,2.0,2020,Summer
5080,KARPUZ,0.95,2020,Summer
5081,DOMATES  SALKIM,2.25,2020,Summer
5082,SALATALIK  SİLOR,2.0,2020,Summer
5083,DOMATES  SALKIM,2.25,2020,Summer
5084,SALATALIK  SİLOR,2.0,2020,Summer
5085,KARPUZ,0.9,2020,Summer
5086,DOMATES  SALKIM,2.25,2020,Summer
5087,SALATALIK  SİLOR,1.85,2020,Summer
5088,KARPUZ,0.95,2020,Summer
5089,DOMATES  SALKIM,2.25,2020,Summer
5090,SALATALIK  SİLOR,2.0,2020,Summer
5091,KARPUZ,0.95,2020,Summer
5092,DOMATES  SALKIM,2.25,2020,Summer
5093,SALATALIK  SİLOR,2.0,2020,Summer
5094,KARPUZ,0.95,2020,Summer
5095,SALATALIK  SİLOR,2.0,2020,Summer
5096,DOMATES  SALKIM,2.25,2020,Summer
5097,KARPUZ,0.95,2020,Summer
5098,DOMATES  SALKIM,2.25,2020,Summer
5099,SALATALIK  SİLOR,2.0,2020,Summer
5100,KARPUZ,0.95,2020,Summer
5101,DOMATES  SALKIM,2.25,2020,Summer
5102,SALATALIK  SİLOR,2.0,2020,Summer
5103,KARPUZ,0.9,2020,Summer
5104,DOMATES  SALKIM,2.25,2020,Summer
5105,SALATALIK  SİLOR,2.0,2020,Summer
5106,KARPUZ,0.9,2020,Summer
5107,DOMATES  SALKIM,2.25,2020,Summer
5108,SALATALIK  SİLOR,2.0,2020,Summer
5109,KARPUZ,0.9,2020,Summer
5110,DOMATES  SALKIM,2.25,2020,Summer
5111,SALATALIK  SİLOR,2.0,2020,Summer
5112,KARPUZ,0.9,2020,Summer
5113,DOMATES  SALKIM,1.8,2020,Summer
5114,SALATALIK  SİLOR,2.0,2020,Summer
5115,KARPUZ,0.9,2020,Summer
5116,SALATALIK  SİLOR,2.0,2020,Summer
5117,KARPUZ,0.9,2020,Summer
5118,DOMATES  SALKIM,1.9,2020,Summer
5119,DOMATES  SALKIM,2.35,2020,Summer
5120,SALATALIK  SİLOR,2.0,2020,Summer
5121,KARPUZ,0.9,2020,Summer
5122,DOMATES  SALKIM,2.5,2020,Summer
5123,SALATALIK  SİLOR,2.0,2020,Summer
5124,KARPUZ,0.9,2020,Summer
5125,DOMATES  SALKIM,2.5,2020,Summer
5126,SALATALIK  SİLOR,2.0,2020,Summer
5127,KARPUZ,1.0,2020,Summer
5128,DOMATES  SALKIM,2.5,2020,Summer
5129,SALATALIK  SİLOR,2.4,2020,Summer
5130,KARPUZ,1.05,2020,Summer
5131,KARPUZ,1.05,2020,Summer
5132,DOMATES  SALKIM,2.5,2020,Summer
5133,SALATALIK  SİLOR,2.4,2020,Summer
5134,KARPUZ,1.05,2020,Summer
5135,DOMATES  SALKIM,2.5,2020,Summer
5136,SALATALIK  SİLOR,2.2,2020,Summer
5137,KARPUZ,1.05,2020,Summer
5138,DOMATES  SALKIM,2.5,2020,Summer
5139,SALATALIK  SİLOR,2.2,2020,Summer
5140,DOMATES  SALKIM,2.5,2020,Summer
5141,SALATALIK  SİLOR,2.2,2020,Summer
5142,KARPUZ,0.95,2020,Summer
5143,DOMATES  SALKIM,2.5,2020,Summer
5144,SALATALIK  SİLOR,2.0,2020,Summer
5145,KARPUZ,1.0,2020,Summer
5146,DOMATES  SALKIM,2.5,2020,Summer
5147,SALATALIK  SİLOR,2.0,2020,Summer
5148,KARPUZ,0.9,2020,Summer
5149,DOMATES  SALKIM,2.5,2020,Summer
5150,SALATALIK  SİLOR,1.65,2020,Summer
5151,KARPUZ,0.9,2020,Summer
5152,DOMATES  SALKIM,2.5,2020,Summer
5153,SALATALIK  SİLOR,1.65,2020,Summer
5154,KARPUZ,0.9,2020,Summer
5155,DOMATES  SALKIM,2.5,2020,Summer
5156,SALATALIK  SİLOR,1.65,2020,Summer
5157,KARPUZ,1.0,2020,Summer
5158,DOMATES  SALKIM,2.5,2020,Summer
5159,KARPUZ,0.95,2020,Summer
5160,SALATALIK  SİLOR,1.65,2020,Summer
5161,DOMATES  SALKIM,2.5,2020,Summer
5162,SALATALIK  SİLOR,1.65,2020,Summer
5163,KARPUZ,0.9,2020,Summer
5164,DOMATES  SALKIM,2.5,2020,Summer
5165,SALATALIK  SİLOR,1.65,2020,Summer
5166,KARPUZ,0.9,2020,Summer
5167,DOMATES  SALKIM,2.5,2020,Summer
5168,SALATALIK  SİLOR,1.65,2020,Summer
5169,KARPUZ,0.9,2020,Summer
5170,SALATALIK  SİLOR,1.65,2020,Summer
5171,KARPUZ,1.0,2020,Summer
5172,DOMATES  SALKIM,2.5,2020,Summer
5173,KARPUZ,1.0,2020,Summer
5174,DOMATES  SALKIM,2.25,2020,Summer
5175,SALATALIK  SİLOR,1.65,2020,Summer
5176,DOMATES  SALKIM,2.25,2020,Summer
5177,SALATALIK  SİLOR,1.55,2020,Summer
5178,KARPUZ,1.0,2020,Summer
5179,DOMATES  SALKIM,2.25,2020,Summer
5180,KARPUZ,0.95,2020,Summer
5181,SALATALIK  SİLOR,1.65,2020,Summer
5182,DOMATES  SALKIM,2.25,2020,Summer
5183,SALATALIK  SİLOR,1.4,2020,Summer
5184,KARPUZ,0.95,2020,Summer
5185,SALATALIK  SİLOR,1.4,2020,Summer
5186,DOMATES  SALKIM,2.25,2020,Summer
5187,KARPUZ,0.95,2020,Summer
5188,DOMATES  SALKIM,2.25,2020,Summer
5189,SALATALIK  SİLOR,1.4,2020,Summer
5190,KARPUZ,0.9,2020,Summer
5191,KARPUZ,0.9,2020,Summer
5192,DOMATES  SALKIM,2.25,2020,Summer
5193,SALATALIK  SİLOR,1.4,2020,Summer
5194,DOMATES  SALKIM,2.0,2020,Summer
5195,SALATALIK  SİLOR,1.4,2020,Summer
5196,KARPUZ,0.9,2020,Summer
5197,DOMATES  SALKIM,2.1,2020,Summer
5198,SALATALIK  SİLOR,1.65,2020,Summer
5199,KARPUZ,0.9,2020,Summer
5200,DOMATES  SALKIM,2.1,2020,Summer
5201,SALATALIK  SİLOR,2.1,2020,Summer
5202,KARPUZ,0.9,2020,Summer
5203,DOMATES  SALKIM,2.1,2020,Summer
5204,KARPUZ,0.9,2020,Summer
5205,SALATALIK  SİLOR,2.35,2020,Summer
5206,DOMATES  SALKIM,2.1,2020,Summer
5207,SALATALIK  SİLOR,2.1,2020,Summer
5208,KARPUZ,1.0,2020,Summer
5209,KARPUZ,0.9,2020,Summer
5210,DOMATES  SALKIM,2.1,2020,Summer
5211,SALATALIK  SİLOR,2.1,2020,Summer
5212,DOMATES  SALKIM,2.1,2020,Summer
5213,KARPUZ,0.9,2020,Summer
5214,SALATALIK  SİLOR,2.0,2020,Summer
5215,DOMATES  SALKIM,1.6,2020,Summer
5216,SALATALIK  SİLOR,2.1,2020,Summer
5217,KARPUZ,0.9,2020,Summer
5218,SALATALIK  SİLOR,2.1,2020,Summer
5219,DOMATES  SALKIM,1.6,2020,Summer
5220,KARPUZ,1.0,2020,Summer
5221,DOMATES  SALKIM,1.6,2020,Summer
5222,SALATALIK  SİLOR,2.1,2020,Summer
5223,KARPUZ,0.95,2020,Summer
5224,DOMATES  SALKIM,1.6,2020,Summer
5225,SALATALIK  SİLOR,2.1,2020,Summer
5226,KARPUZ,0.95,2020,Summer
5227,DOMATES  SALKIM,1.6,2020,Summer
5228,SALATALIK  SİLOR,2.1,2020,Summer
5229,KARPUZ,0.95,2020,Summer
5230,DOMATES  SALKIM,1.75,2020,Summer
5231,KARPUZ,0.95,2020,Summer
5232,SALATALIK  SİLOR,2.4,2020,Summer
5233,DOMATES  SALKIM,1.75,2020,Summer
5234,SALATALIK  SİLOR,2.4,2020,Summer
5235,KARPUZ,0.95,2020,Summer
5236,SALATALIK  SİLOR,2.5,2020,Summer
5237,KARPUZ,0.95,2020,Summer
5238,DOMATES  SALKIM,1.75,2020,Summer
5239,SALATALIK  SİLOR,2.25,2020,Summer
5240,DOMATES  SALKIM,1.9,2020,Summer
5241,KARPUZ,0.95,2020,Summer
5242,DOMATES  SALKIM,1.9,2020,Summer
5243,SALATALIK  SİLOR,2.25,2020,Summer
5244,KARPUZ,0.95,2020,Summer
5245,DOMATES  SALKIM,1.9,2020,Summer
5246,SALATALIK  SİLOR,2.25,2020,Summer
5247,KARPUZ,0.95,2020,Summer
5248,SALATALIK  SİLOR,2.25,2020,Summer
5249,KARPUZ,0.95,2020,Summer
5250,DOMATES  SALKIM,1.9,2020,Summer
5251,DOMATES  SALKIM,2.0,2020,Summer
5252,SALATALIK  SİLOR,2.25,2020,Summer
5253,KARPUZ,0.95,2020,Summer
5254,DOMATES  SALKIM,2.0,2020,Summer
5255,SALATALIK  SİLOR,2.25,2020,Summer
5256,KARPUZ,0.95,2020,Summer
5257,KARPUZ,0.95,2020,Summer
5258,DOMATES  SALKIM,2.0,2020,Summer
5259,SALATALIK  SİLOR,2.5,2020,Summer
5260,KARPUZ,0.95,2020,Fall
5261,DOMATES  SALKIM,2.0,2020,Fall
5262,SALATALIK  SİLOR,2.25,2020,Fall
5263,DOMATES  SALKIM,2.0,2020,Fall
5264,KARPUZ,0.95,2020,Fall
5265,SALATALIK  SİLOR,2.25,2020,Fall
5266,KARPUZ,0.95,2020,Fall
5267,DOMATES  SALKIM,2.0,2020,Fall
5268,SALATALIK  SİLOR,2.25,2020,Fall
5269,KARPUZ,0.95,2020,Fall
5270,DOMATES  SALKIM,2.0,2020,Fall
5271,SALATALIK  SİLOR,2.25,2020,Fall
5272,KARPUZ,0.95,2020,Fall
5273,DOMATES  SALKIM,2.5,2020,Fall
5274,SALATALIK  SİLOR,2.25,2020,Fall
5275,KARPUZ,0.95,2020,Fall
5276,DOMATES  SALKIM,2.5,2020,Fall
5277,SALATALIK  SİLOR,2.35,2020,Fall
5278,KARPUZ,0.95,2020,Fall
5279,DOMATES  SALKIM,2.5,2020,Fall
5280,SALATALIK  SİLOR,2.35,2020,Fall
5281,SALATALIK  SİLOR,2.25,2020,Fall
5282,DOMATES  SALKIM,2.5,2020,Fall
5283,KARPUZ,0.95,2020,Fall
5284,SALATALIK  SİLOR,2.25,2020,Fall
5285,KARPUZ,0.95,2020,Fall
5286,DOMATES  SALKIM,2.5,2020,Fall
5287,KARPUZ,0.95,2020,Fall
5288,DOMATES  SALKIM,2.5,2020,Fall
5289,SALATALIK  SİLOR,2.25,2020,Fall
5290,DOMATES  SALKIM,2.5,2020,Fall
5291,SALATALIK  SİLOR,2.25,2020,Fall
5292,KARPUZ,0.95,2020,Fall
5293,DOMATES  SALKIM,2.5,2020,Fall
5294,KARPUZ,0.95,2020,Fall
5295,SALATALIK  SİLOR,2.25,2020,Fall
5296,DOMATES  SALKIM,2.5,2020,Fall
5297,SALATALIK  SİLOR,2.25,2020,Fall
5298,KARPUZ,0.95,2020,Fall
5299,SALATALIK  SİLOR,2.25,2020,Fall
5300,KARPUZ,0.95,2020,Fall
5301,DOMATES  SALKIM,2.5,2020,Fall
5302,KARPUZ,1.1,2020,Fall
5303,DOMATES  SALKIM,2.5,2020,Fall
5304,SALATALIK  SİLOR,2.25,2020,Fall
5305,DOMATES  SALKIM,2.5,2020,Fall
5306,SALATALIK  SİLOR,2.25,2020,Fall
5307,KARPUZ,1.1,2020,Fall
5308,DOMATES  SALKIM,2.5,2020,Fall
5309,SALATALIK  SİLOR,2.25,2020,Fall
5310,KARPUZ,1.1,2020,Fall
5311,DOMATES  SALKIM,2.5,2020,Fall
5312,SALATALIK  SİLOR,2.25,2020,Fall
5313,KARPUZ,1.15,2020,Fall
5314,DOMATES  SALKIM,2.5,2020,Fall
5315,SALATALIK  SİLOR,2.25,2020,Fall
5316,KARPUZ,1.15,2020,Fall
5317,DOMATES  SALKIM,2.4,2020,Fall
5318,SALATALIK  SİLOR,2.25,2020,Fall
5319,KARPUZ,1.2,2020,Fall
5320,DOMATES  SALKIM,2.5,2020,Fall
5321,KARPUZ,1.25,2020,Fall
5322,SALATALIK  SİLOR,2.25,2020,Fall
5323,KARPUZ,1.25,2020,Fall
5324,DOMATES  SALKIM,2.5,2020,Fall
5325,SALATALIK  SİLOR,2.25,2020,Fall
5326,KARPUZ,1.25,2020,Fall
5327,SALATALIK  SİLOR,2.25,2020,Fall
5328,DOMATES  SALKIM,2.5,2020,Fall
5329,DOMATES  SALKIM,2.5,2020,Fall
5330,KARPUZ,1.25,2020,Fall
5331,SALATALIK  SİLOR,2.25,2020,Fall
5332,DOMATES  SALKIM,2.5,2020,Fall
5333,SALATALIK  SİLOR,2.25,2020,Fall
5334,KARPUZ,1.25,2020,Fall
5335,DOMATES  SALKIM,2.5,2020,Fall
5336,SALATALIK  SİLOR,2.25,2020,Fall
5337,KARPUZ,1.25,2020,Fall
5338,DOMATES  SALKIM,2.5,2020,Fall
5339,SALATALIK  SİLOR,2.25,2020,Fall
5340,KARPUZ,1.3,2020,Fall
5341,DOMATES  SALKIM,2.5,2020,Fall
5342,SALATALIK  SİLOR,2.25,2020,Fall
5343,KARPUZ,1.3,2020,Fall
5344,KARPUZ,1.3,2020,Fall
5345,DOMATES  SALKIM,2.5,2020,Fall
5346,SALATALIK  SİLOR,2.25,2020,Fall
5347,DOMATES  SALKIM,2.65,2020,Fall
5348,SALATALIK  SİLOR,2.25,2020,Fall
5349,KARPUZ,1.4,2020,Fall
5350,KARPUZ,1.4,2020,Fall
5351,DOMATES  SALKIM,2.75,2020,Fall
5352,SALATALIK  SİLOR,2.35,2020,Fall
5353,DOMATES  SALKIM,3.1,2020,Fall
5354,SALATALIK  SİLOR,2.35,2020,Fall
5355,KARPUZ,1.4,2020,Fall
5356,DOMATES  SALKIM,3.1,2020,Fall
5357,KARPUZ,1.4,2020,Fall
5358,SALATALIK  SİLOR,2.9,2020,Fall
5359,DOMATES  SALKIM,3.25,2020,Fall
5360,SALATALIK  SİLOR,3.25,2020,Fall
5361,KARPUZ,1.4,2020,Fall
5362,SALATALIK  SİLOR,3.25,2020,Fall
5363,KARPUZ,1.4,2020,Fall
5364,DOMATES  SALKIM,3.25,2020,Fall
5365,DOMATES  SALKIM,3.25,2020,Fall
5366,SALATALIK  SİLOR,3.0,2020,Fall
5367,KARPUZ,1.4,2020,Fall
5368,DOMATES  SALKIM,3.25,2020,Fall
5369,SALATALIK  SİLOR,3.0,2020,Fall
5370,KARPUZ,1.4,2020,Fall
5371,SALATALIK  SİLOR,3.0,2020,Fall
5372,KARPUZ,1.4,2020,Fall
5373,DOMATES  SALKIM,3.25,2020,Fall
5374,KARPUZ,1.3,2020,Fall
5375,DOMATES  SALKIM,3.25,2020,Fall
5376,SALATALIK  SİLOR,3.0,2020,Fall
5377,DOMATES  SALKIM,3.25,2020,Fall
5378,SALATALIK  SİLOR,2.75,2020,Fall
5379,KARPUZ,1.3,2020,Fall
5380,DOMATES  SALKIM,3.25,2020,Fall
5381,SALATALIK  SİLOR,2.75,2020,Fall
5382,KARPUZ,1.3,2020,Fall
5383,DOMATES  SALKIM,3.75,2020,Fall
5384,SALATALIK  SİLOR,2.75,2020,Fall
5385,KARPUZ,1.3,2020,Fall
5386,SALATALIK  SİLOR,2.75,2020,Fall
5387,KARPUZ,1.3,2020,Fall
5388,DOMATES  SALKIM,3.75,2020,Fall
5389,KARPUZ,1.3,2020,Fall
5390,DOMATES  SALKIM,3.75,2020,Fall
5391,SALATALIK  SİLOR,3.15,2020,Fall
5392,DOMATES  SALKIM,3.75,2020,Fall
5393,SALATALIK  SİLOR,2.85,2020,Fall
5394,KARPUZ,1.3,2020,Fall
5395,KARPUZ,1.3,2020,Fall
5396,DOMATES  SALKIM,3.75,2020,Fall
5397,SALATALIK  SİLOR,2.9,2020,Fall
5398,DOMATES  SALKIM,3.75,2020,Fall
5399,SALATALIK  SİLOR,2.9,2020,Fall
5400,KARPUZ,1.3,2020,Fall
5401,DOMATES  SALKIM,3.5,2020,Fall
5402,SALATALIK  SİLOR,2.9,2020,Fall
5403,KARPUZ,1.3,2020,Fall
5404,DOMATES  SALKIM,3.5,2020,Fall
5405,SALATALIK  SİLOR,2.9,2020,Fall
5406,KARPUZ,1.3,2020,Fall
5407,DOMATES  SALKIM,3.5,2020,Fall
5408,KARPUZ,1.3,2020,Fall
5409,SALATALIK  SİLOR,2.9,2020,Fall
5410,DOMATES  SALKIM,3.25,2020,Fall
5411,SALATALIK  SİLOR,2.9,2020,Fall
5412,KARPUZ,1.3,2020,Fall
5413,DOMATES  SALKIM,3.25,2020,Fall
5414,SALATALIK  SİLOR,2.9,2020,Fall
5415,KARPUZ,1.3,2020,Fall
5416,DOMATES  SALKIM,3.25,2020,Fall
5417,SALATALIK  SİLOR,2.9,2020,Fall
5418,DOMATES  SALKIM,3.25,2020,Fall
5419,SALATALIK  SİLOR,2.9,2020,Fall
5420,DOMATES  SALKIM,3.25,2020,Fall
5421,SALATALIK  SİLOR,2.9,2020,Fall
5422,DOMATES  SALKIM,3.25,2020,Fall
5423,SALATALIK  SİLOR,2.9,2020,Fall
5424,SALATALIK  SİLOR,2.9,2020,Fall
5425,DOMATES  SALKIM,3.25,2020,Fall
5426,DOMATES  SALKIM,3.25,2020,Fall
5427,SALATALIK  SİLOR,2.9,2020,Fall
5428,SALATALIK  SİLOR,2.6,2020,Fall
5429,DOMATES  SALKIM,3.0,2020,Fall
5430,DOMATES  SALKIM,3.0,2020,Fall
5431,SALATALIK  SİLOR,2.6,2020,Fall
5432,DOMATES  SALKIM,3.0,2020,Fall
5433,SALATALIK  SİLOR,2.6,2020,Fall
5434,DOMATES  SALKIM,3.0,2020,Fall
5435,SALATALIK  SİLOR,2.6,2020,Fall
5436,DOMATES  SALKIM,3.0,2020,Fall
5437,SALATALIK  SİLOR,2.6,2020,Fall
5438,DOMATES  SALKIM,3.0,2020,Fall
5439,SALATALIK  SİLOR,2.6,2020,Fall
5440,SALATALIK  SİLOR,2.6,2020,Fall
5441,DOMATES  SALKIM,3.0,2020,Fall
5442,DOMATES  SALKIM,3.0,2020,Fall
5443,SALATALIK  SİLOR,2.65,2020,Fall
5444,DOMATES  SALKIM,3.0,2020,Fall
5445,SALATALIK  SİLOR,2.65,2020,Fall
5446,SALATALIK  SİLOR,2.25,2020,Fall
5447,DOMATES  SALKIM,3.0,2020,Fall
5448,DOMATES  SALKIM,3.0,2020,Fall
5449,SALATALIK  SİLOR,2.25,2020,Fall
5450,DOMATES  SALKIM,3.0,2020,Fall
5451,SALATALIK  SİLOR,2.25,2020,Fall
5452,DOMATES  SALKIM,3.0,2020,Fall
5453,SALATALIK  SİLOR,2.25,2020,Fall
5454,DOMATES  SALKIM,3.0,2020,Fall
5455,SALATALIK  SİLOR,2.25,2020,Fall
5456,DOMATES  SALKIM,3.0,2020,Fall
5457,SALATALIK  SİLOR,2.25,2020,Fall
5458,DOMATES  SALKIM,3.0,2020,Fall
5459,SALATALIK  SİLOR,2.25,2020,Fall
5460,DOMATES  SALKIM,3.0,2020,Fall
5461,SALATALIK  SİLOR,2.25,2020,Fall
5462,DOMATES  SALKIM,3.0,2020,Fall
5463,SALATALIK  SİLOR,2.25,2020,Fall
5464,DOMATES  SALKIM,3.0,2020,Fall
5465,SALATALIK  SİLOR,3.0,2020,Fall
5466,DOMATES  SALKIM,3.0,2020,Winter
5467,SALATALIK  SİLOR,3.0,2020,Winter
5468,DOMATES  SALKIM,3.0,2020,Winter
5469,SALATALIK  SİLOR,3.0,2020,Winter
5470,DOMATES  SALKIM,3.0,2020,Winter
5471,SALATALIK  SİLOR,3.0,2020,Winter
5472,DOMATES  SALKIM,3.0,2020,Winter
5473,SALATALIK  SİLOR,3.0,2020,Winter
5474,DOMATES  SALKIM,3.0,2020,Winter
5475,SALATALIK  SİLOR,3.0,2020,Winter
5476,DOMATES  SALKIM,3.0,2020,Winter
5477,SALATALIK  SİLOR,3.0,2020,Winter
5478,DOMATES  SALKIM,3.0,2020,Winter
5479,SALATALIK  SİLOR,3.0,2020,Winter
5480,DOMATES  SALKIM,3.0,2020,Winter
5481,SALATALIK  SİLOR,3.0,2020,Winter
5482,DOMATES  SALKIM,3.0,2020,Winter
5483,SALATALIK  SİLOR,3.0,2020,Winter
5484,DOMATES  SALKIM,3.0,2020,Winter
5485,SALATALIK  SİLOR,3.0,2020,Winter
5486,DOMATES  SALKIM,3.0,2020,Winter
5487,SALATALIK  SİLOR,3.0,2020,Winter
5488,DOMATES  SALKIM,3.0,2020,Winter
5489,SALATALIK  SİLOR,3.0,2020,Winter
5490,SALATALIK  SİLOR,3.0,2020,Winter
5491,DOMATES  SALKIM,3.0,2020,Winter
5492,DOMATES  SALKIM,3.0,2020,Winter
5493,SALATALIK  SİLOR,3.0,2020,Winter
5494,SALATALIK  SİLOR,3.0,2020,Winter
5495,DOMATES  SALKIM,3.0,2020,Winter
5496,DOMATES  SALKIM,3.0,2020,Winter
5497,SALATALIK  SİLOR,3.0,2020,Winter
5498,DOMATES  SALKIM,3.0,2020,Winter
5499,SALATALIK  SİLOR,3.0,2020,Winter
5500,DOMATES  SALKIM,3.0,2020,Winter
5501,SALATALIK  SİLOR,3.75,2020,Winter
5502,DOMATES  SALKIM,3.0,2020,Winter
5503,SALATALIK  SİLOR,3.75,2020,Winter
5504,DOMATES  SALKIM,3.0,2020,Winter
5505,SALATALIK  SİLOR,3.75,2020,Winter
5506,DOMATES  SALKIM,3.0,2020,Winter
5507,SALATALIK  SİLOR,3.75,2020,Winter
5508,DOMATES  SALKIM,3.0,2020,Winter
5509,SALATALIK  SİLOR,4.5,2020,Winter
5510,DOMATES  SALKIM,3.0,2020,Winter
5511,SALATALIK  SİLOR,4.5,2020,Winter
5512,SALATALIK  SİLOR,4.75,2020,Winter
5513,DOMATES  SALKIM,3.0,2020,Winter
5514,DOMATES  SALKIM,3.0,2020,Winter
5515,SALATALIK  SİLOR,4.5,2020,Winter
5516,DOMATES  SALKIM,3.0,2020,Winter
5517,SALATALIK  SİLOR,4.5,2020,Winter
5518,DOMATES  SALKIM,3.0,2020,Winter
5519,SALATALIK  SİLOR,4.5,2020,Winter
5520,DOMATES  SALKIM,3.0,2021,Winter
5521,SALATALIK  SİLOR,4.5,2021,Winter
5522,DOMATES  SALKIM,3.25,2021,Winter
5523,SALATALIK  SİLOR,4.5,2021,Winter
5524,DOMATES  SALKIM,3.25,2021,Winter
5525,SALATALIK  SİLOR,4.5,2021,Winter
5526,DOMATES  SALKIM,3.25,2021,Winter
5527,SALATALIK  SİLOR,4.5,2021,Winter
5528,DOMATES  SALKIM,3.25,2021,Winter
5529,SALATALIK  SİLOR,4.75,2021,Winter
5530,DOMATES  SALKIM,3.25,2021,Winter
5531,SALATALIK  SİLOR,4.75,2021,Winter
5532,SALATALIK  SİLOR,4.75,2021,Winter
5533,DOMATES  SALKIM,3.25,2021,Winter
5534,DOMATES  SALKIM,3.25,2021,Winter
5535,SALATALIK  SİLOR,4.75,2021,Winter
5536,DOMATES  SALKIM,3.15,2021,Winter
5537,SALATALIK  SİLOR,4.75,2021,Winter
5538,DOMATES  SALKIM,3.0,2021,Winter
5539,SALATALIK  SİLOR,4.75,2021,Winter
5540,DOMATES  SALKIM,3.0,2021,Winter
5541,SALATALIK  SİLOR,4.75,2021,Winter
5542,DOMATES  SALKIM,3.0,2021,Winter
5543,SALATALIK  SİLOR,4.75,2021,Winter
5544,DOMATES  SALKIM,3.0,2021,Winter
5545,SALATALIK  SİLOR,4.75,2021,Winter
5546,DOMATES  SALKIM,3.0,2021,Winter
5547,SALATALIK  SİLOR,4.75,2021,Winter
5548,SALATALIK  SİLOR,4.75,2021,Winter
5549,DOMATES  SALKIM,3.0,2021,Winter
5550,DOMATES  SALKIM,3.0,2021,Winter
5551,SALATALIK  SİLOR,5.5,2021,Winter
5552,DOMATES  SALKIM,3.0,2021,Winter
5553,SALATALIK  SİLOR,5.5,2021,Winter
5554,SALATALIK  SİLOR,5.5,2021,Winter
5555,DOMATES  SALKIM,3.0,2021,Winter
5556,DOMATES  SALKIM,3.0,2021,Winter
5557,SALATALIK  SİLOR,5.5,2021,Winter
5558,SALATALIK  SİLOR,7.5,2021,Winter
5559,DOMATES  SALKIM,3.0,2021,Winter
5560,DOMATES  SALKIM,3.0,2021,Winter
5561,SALATALIK  SİLOR,7.5,2021,Winter
5562,DOMATES  SALKIM,3.0,2021,Winter
5563,SALATALIK  SİLOR,7.5,2021,Winter
5564,DOMATES  SALKIM,3.0,2021,Winter
5565,SALATALIK  SİLOR,7.5,2021,Winter
5566,DOMATES  SALKIM,3.0,2021,Winter
5567,SALATALIK  SİLOR,7.5,2021,Winter
5568,DOMATES  SALKIM,3.0,2021,Winter
5569,SALATALIK  SİLOR,7.5,2021,Winter
5570,DOMATES  SALKIM,3.0,2021,Winter
5571,SALATALIK  SİLOR,9.0,2021,Winter
5572,DOMATES  SALKIM,3.0,2021,Winter
5573,SALATALIK  SİLOR,9.0,2021,Winter
5574,DOMATES  SALKIM,3.0,2021,Winter
5575,SALATALIK  SİLOR,8.5,2021,Winter
5576,DOMATES  SALKIM,3.0,2021,Winter
5577,SALATALIK  SİLOR,8.5,2021,Winter
5578,DOMATES  SALKIM,3.0,2021,Winter
5579,SALATALIK  SİLOR,8.5,2021,Winter
5580,DOMATES  SALKIM,3.0,2021,Winter
5581,SALATALIK  SİLOR,8.5,2021,Winter
5582,SALATALIK  SİLOR,7.0,2021,Winter
5583,DOMATES  SALKIM,2.8,2021,Winter
5584,DOMATES  SALKIM,2.9,2021,Winter
5585,SALATALIK  SİLOR,6.25,2021,Winter
5586,DOMATES  SALKIM,2.9,2021,Winter
5587,SALATALIK  SİLOR,6.25,2021,Winter
5588,DOMATES  SALKIM,2.9,2021,Winter
5589,SALATALIK  SİLOR,6.0,2021,Winter
5590,DOMATES  SALKIM,2.9,2021,Winter
5591,SALATALIK  SİLOR,6.0,2021,Winter
5592,SALATALIK  SİLOR,6.0,2021,Winter
5593,DOMATES  SALKIM,2.9,2021,Winter
5594,DOMATES  SALKIM,2.6,2021,Winter
5595,SALATALIK  SİLOR,6.75,2021,Winter
5596,DOMATES  SALKIM,2.6,2021,Winter
5597,SALATALIK  SİLOR,6.75,2021,Winter
5598,DOMATES  SALKIM,2.6,2021,Winter
5599,SALATALIK  SİLOR,6.75,2021,Winter
5600,DOMATES  SALKIM,2.6,2021,Winter
5601,SALATALIK  SİLOR,6.75,2021,Winter
5602,DOMATES  SALKIM,2.6,2021,Winter
5603,SALATALIK  SİLOR,6.25,2021,Winter
5604,DOMATES  SALKIM,2.6,2021,Winter
5605,SALATALIK  SİLOR,6.25,2021,Winter
5606,DOMATES  SALKIM,2.6,2021,Winter
5607,SALATALIK  SİLOR,6.25,2021,Winter
5608,DOMATES  SALKIM,2.6,2021,Winter
5609,SALATALIK  SİLOR,6.25,2021,Winter
5610,DOMATES  SALKIM,2.6,2021,Winter
5611,SALATALIK  SİLOR,6.0,2021,Winter
5612,DOMATES  SALKIM,2.5,2021,Winter
5613,SALATALIK  SİLOR,5.75,2021,Winter
5614,DOMATES  SALKIM,2.5,2021,Winter
5615,SALATALIK  SİLOR,6.0,2021,Winter
5616,DOMATES  SALKIM,2.5,2021,Winter
5617,SALATALIK  SİLOR,6.0,2021,Winter
5618,DOMATES  SALKIM,2.5,2021,Spring
5619,SALATALIK  SİLOR,5.5,2021,Spring
5620,DOMATES  SALKIM,2.65,2021,Spring
5621,SALATALIK  SİLOR,5.5,2021,Spring
5622,SALATALIK  SİLOR,5.5,2021,Spring
5623,DOMATES  SALKIM,2.65,2021,Spring
5624,DOMATES  SALKIM,2.65,2021,Spring
5625,SALATALIK  SİLOR,5.0,2021,Spring
5626,DOMATES  SALKIM,2.65,2021,Spring
5627,SALATALIK  SİLOR,5.0,2021,Spring
