_id,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
298,2024-01-04T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61
299,2024-01-04T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,55.0,32.5
300,2024-01-04T00:00:00,SEBZE,LAHANA KARA,kg,10.0,20.0,15
301,2024-01-04T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
302,2024-01-04T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,50.0,30
303,2024-01-04T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20
304,2024-01-04T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14
305,2024-01-04T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45
306,2024-01-04T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11
307,2024-01-04T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
308,2024-01-04T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
309,2024-01-04T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
310,2024-01-04T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4
311,2024-01-04T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
312,2024-01-04T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,60.0,35
313,2024-01-04T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30
314,2024-01-04T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
315,2024-01-04T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
316,2024-01-04T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
317,2024-01-04T00:00:00,İTHAL,AVAKADO,adet,10.0,27.0,18.5
318,2024-01-04T00:00:00,İTHAL,ANANAS,adet,20.0,67.0,43.5
319,2024-01-04T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,66.0,43
320,2024-01-04T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
321,2024-01-04T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
322,2024-01-04T00:00:00,SEBZE,BROKOLI,kg,5.0,25.0,15
323,2024-01-04T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,70.0,40
324,2024-01-04T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10
325,2024-01-04T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21
326,2024-01-04T00:00:00,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
327,2024-01-04T00:00:00,SEBZE,BAKLA,kg,7.0,40.0,23.5
328,2024-01-04T00:00:00,SEBZE,BORULCE,kg,25.0,60.0,42.5
329,2024-01-04T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,55.0,32.5
330,2024-01-04T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,47.0,27.5
331,2024-01-05T00:00:00,SEBZE,TURP  KIRMIZI,kg,4.0,20.0,12
332,2024-01-05T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,15.0,11.5
333,2024-01-05T00:00:00,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30
334,2024-01-05T00:00:00,SEBZE,SARIMSAK  KURU,kg,15.0,80.0,47.5
335,2024-01-05T00:00:00,SEBZE,PATATES  CALMA,kg,5.0,23.0,14
336,2024-01-05T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,35.0,22.5
337,2024-01-05T00:00:00,SEBZE,MARUL AYSBERG,adet,5.0,30.0,17.5
338,2024-01-05T00:00:00,SEBZE,MANTAR,kg,15.0,40.0,27.5
339,2024-01-05T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
340,2024-01-05T00:00:00,SEBZE,BİBER KIRMIZI,kg,13.0,37.0,25
341,2024-01-05T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,17.0,11
342,2024-01-05T00:00:00,SEBZE,PIRASA,kg,4.0,21.0,12.5
343,2024-01-05T00:00:00,SEBZE,PAZI,adet,4.0,20.0,12
344,2024-01-05T00:00:00,SEBZE,BİBER  KIL ACI,kg,10.0,55.0,32.5
345,2024-01-05T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25
346,2024-01-05T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,38.0,22.5
347,2024-01-05T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
348,2024-01-05T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21
349,2024-01-05T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
350,2024-01-05T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
351,2024-01-05T00:00:00,SEBZE,YERELMASI,kg,5.0,17.0,11
352,2024-01-05T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17
353,2024-01-05T00:00:00,İTHAL,MANGO,adet,10.0,50.0,30
354,2024-01-05T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25
355,2024-01-05T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
356,2024-01-05T00:00:00,SEBZE,BİBER CİN,kg,4.0,50.0,27
357,2024-01-05T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
358,2024-01-05T00:00:00,MEYVE,AYVA,kg,8.0,34.0,21
359,2024-01-05T00:00:00,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
360,2024-01-05T00:00:00,MEYVE,CILEK,kg,50.0,100.0,75
361,2024-01-05T00:00:00,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21
362,2024-01-05T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
363,2024-01-05T00:00:00,MEYVE,GREYFURT,kg,5.0,15.0,10
364,2024-01-05T00:00:00,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25
365,2024-01-05T00:00:00,SEBZE,KARPUZ,kg,3.0,30.0,16.5
366,2024-01-05T00:00:00,MEYVE,NAR,kg,10.0,30.0,20
367,2024-01-05T00:00:00,MEYVE,KESTANE,kg,90.0,180.0,135
368,2024-01-05T00:00:00,MEYVE,MANDALİNA,kg,5.0,28.0,16.5
369,2024-01-05T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,50.0,30
370,2024-01-05T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20
371,2024-01-05T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14
372,2024-01-05T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45
373,2024-01-05T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11
374,2024-01-05T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
375,2024-01-05T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
376,2024-01-05T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
377,2024-01-05T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10
378,2024-01-05T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,34.0,22
379,2024-01-05T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35
380,2024-01-05T00:00:00,İTHAL,ZENCEFİL,kg,60.0,180.0,120
381,2024-01-05T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
382,2024-01-05T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35
383,2024-01-05T00:00:00,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
384,2024-01-05T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30
385,2024-01-05T00:00:00,SEBZE,SALATALIK  SİLOR,kg,8.0,30.0,19
386,2024-01-05T00:00:00,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
387,2024-01-05T00:00:00,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21
388,2024-01-05T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80
389,2024-01-05T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12
390,2024-01-05T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,10.0,75.0,42.5
391,2024-01-05T00:00:00,SEBZE,BİBER  MEKSİKA,kg,8.0,50.0,29
392,2024-01-05T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,23.0,60.0,41.5
393,2024-01-05T00:00:00,SEBZE,ALABAŞ,kg,4.0,10.0,7
394,2024-01-05T00:00:00,MEYVE,MANDALİNA SATSUMA,kg,5.0,17.0,11
395,2024-01-05T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,35.0,22.5
396,2024-01-05T00:00:00,SEBZE,DOMATES PEMBE,kg,10.0,37.0,23.5
397,2024-01-05T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,5.0,26.0,15.5
398,2024-01-05T00:00:00,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
399,2024-01-05T00:00:00,SEBZE,PATATES TAZE,kg,5.0,18.0,11.5
400,2024-01-05T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61
401,2024-01-05T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,45.0,27.5
402,2024-01-05T00:00:00,SEBZE,LAHANA KARA,kg,10.0,20.0,15
403,2024-01-05T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
404,2024-01-05T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4
405,2024-01-05T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
406,2024-01-05T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30
407,2024-01-05T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30
408,2024-01-05T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
409,2024-01-05T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
410,2024-01-05T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
411,2024-01-05T00:00:00,İTHAL,AVAKADO,adet,10.0,32.0,21
412,2024-01-05T00:00:00,İTHAL,ANANAS,adet,20.0,64.0,42
413,2024-01-05T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,70.0,45
414,2024-01-05T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
415,2024-01-05T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
416,2024-01-05T00:00:00,SEBZE,BROKOLI,kg,5.0,30.0,17.5
417,2024-01-05T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,60.0,35
418,2024-01-05T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10
419,2024-01-05T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21
420,2024-01-05T00:00:00,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
421,2024-01-05T00:00:00,SEBZE,BAKLA,kg,7.0,35.0,21
422,2024-01-05T00:00:00,SEBZE,BORULCE,kg,25.0,60.0,42.5
423,2024-01-05T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,55.0,32.5
424,2024-01-05T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,40.0,24
425,2024-01-05T00:00:00,SEBZE,FASULYE   AYSE,kg,10.0,70.0,40
426,2024-01-05T00:00:00,SEBZE,FASULYE   CALI,kg,10.0,50.0,30
427,2024-01-05T00:00:00,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35
428,2024-01-05T00:00:00,SEBZE,HAVUÇ,kg,5.0,15.0,10
429,2024-01-05T00:00:00,SEBZE,ISPANAK,kg,5.0,40.0,22.5
430,2024-01-05T00:00:00,SEBZE,KABAK TAZE,kg,10.0,37.0,23.5
431,2024-01-05T00:00:00,SEBZE,KABAK  BAL,kg,5.0,27.0,16
432,2024-01-05T00:00:00,SEBZE,KEREVIZ,kg,10.0,28.0,19
433,2024-01-05T00:00:00,SEBZE,MARUL,adet,5.0,23.0,14
434,2024-01-05T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,28.0,18
435,2024-01-05T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,40.0,24
436,2024-01-05T00:00:00,SEBZE,PANCAR,kg,5.0,18.0,11.5
437,2024-01-05T00:00:00,SEBZE,SOĞAN   TAZE,kg,10.0,55.0,32.5
438,2024-01-05T00:00:00,SEBZE,SOĞAN   KURU,kg,4.0,20.0,12
439,2024-01-05T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14
440,2024-01-05T00:00:00,SEBZE,KARNABAHAR,kg,5.0,21.0,13
441,2024-01-06T00:00:00,MEYVE,NAR,kg,10.0,30.0,20
442,2024-01-06T00:00:00,MEYVE,KESTANE,kg,60.0,190.0,125
443,2024-01-06T00:00:00,MEYVE,MANDALİNA,kg,5.0,20.0,12.5
444,2024-01-06T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
445,2024-01-06T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20
446,2024-01-06T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14
447,2024-01-06T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45
448,2024-01-06T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11
449,2024-01-06T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
450,2024-01-06T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
451,2024-01-06T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
452,2024-01-06T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4
453,2024-01-06T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
454,2024-01-06T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30
455,2024-01-06T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30
456,2024-01-06T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
457,2024-01-06T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
458,2024-01-06T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
459,2024-01-06T00:00:00,İTHAL,AVAKADO,adet,10.0,30.0,20
460,2024-01-06T00:00:00,İTHAL,ANANAS,adet,20.0,60.0,40
461,2024-01-06T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,65.0,42.5
462,2024-01-06T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
463,2024-01-06T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
464,2024-01-06T00:00:00,SEBZE,BROKOLI,kg,5.0,30.0,17.5
465,2024-01-06T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,60.0,35
466,2024-01-06T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10
467,2024-01-06T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21
468,2024-01-06T00:00:00,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
469,2024-01-06T00:00:00,SEBZE,BAKLA,kg,7.0,35.0,21
470,2024-01-06T00:00:00,SEBZE,BORULCE,kg,25.0,50.0,37.5
471,2024-01-06T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,50.0,30
472,2024-01-06T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,37.0,22.5
473,2024-01-06T00:00:00,SEBZE,FASULYE   AYSE,kg,10.0,65.0,37.5
474,2024-01-06T00:00:00,SEBZE,FASULYE   CALI,kg,10.0,50.0,30
475,2024-01-06T00:00:00,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35
476,2024-01-06T00:00:00,SEBZE,HAVUÇ,kg,5.0,15.0,10
477,2024-01-06T00:00:00,SEBZE,ISPANAK,kg,5.0,40.0,22.5
478,2024-01-06T00:00:00,SEBZE,KABAK TAZE,kg,10.0,35.0,22.5
479,2024-01-06T00:00:00,SEBZE,KABAK  BAL,kg,5.0,27.0,16
480,2024-01-06T00:00:00,SEBZE,KEREVIZ,kg,10.0,28.0,19
481,2024-01-06T00:00:00,SEBZE,MARUL,adet,5.0,23.0,14
482,2024-01-06T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,30.0,19
483,2024-01-06T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,35.0,21.5
484,2024-01-06T00:00:00,SEBZE,PANCAR,kg,5.0,18.0,11.5
485,2024-01-06T00:00:00,SEBZE,SOĞAN   TAZE,kg,10.0,55.0,32.5
486,2024-01-06T00:00:00,SEBZE,SOĞAN   KURU,kg,4.0,20.0,12
487,2024-01-06T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
488,2024-01-06T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
489,2024-01-06T00:00:00,SEBZE,YERELMASI,kg,5.0,17.0,11
490,2024-01-06T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17
491,2024-01-06T00:00:00,İTHAL,MANGO,adet,10.0,50.0,30
492,2024-01-06T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25
493,2024-01-06T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
494,2024-01-06T00:00:00,SEBZE,BİBER CİN,kg,4.0,40.0,22
495,2024-01-06T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
496,2024-01-06T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10
497,2024-01-06T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,32.0,21
498,2024-01-06T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35
499,2024-01-06T00:00:00,İTHAL,ZENCEFİL,kg,60.0,180.0,120
500,2024-01-06T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
501,2024-01-06T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35
502,2024-01-06T00:00:00,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
503,2024-01-06T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30
504,2024-01-06T00:00:00,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24
505,2024-01-06T00:00:00,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
506,2024-01-06T00:00:00,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21
507,2024-01-06T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80
508,2024-01-06T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12
509,2024-01-06T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,10.0,75.0,42.5
510,2024-01-06T00:00:00,SEBZE,BİBER  MEKSİKA,kg,8.0,46.0,27
511,2024-01-06T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,23.0,60.0,41.5
512,2024-01-06T00:00:00,SEBZE,ALABAŞ,kg,4.0,10.0,7
513,2024-01-06T00:00:00,MEYVE,MANDALİNA SATSUMA,kg,5.0,15.0,10
514,2024-01-06T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,35.0,22.5
515,2024-01-06T00:00:00,SEBZE,DOMATES PEMBE,kg,10.0,35.0,22.5
516,2024-01-06T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,5.0,20.0,12.5
517,2024-01-06T00:00:00,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
518,2024-01-06T00:00:00,SEBZE,PATATES TAZE,kg,5.0,18.0,11.5
519,2024-01-06T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61
520,2024-01-06T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,40.0,25
521,2024-01-06T00:00:00,SEBZE,LAHANA KARA,kg,10.0,20.0,15
522,2024-01-06T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
523,2024-01-06T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14
524,2024-01-06T00:00:00,SEBZE,KARNABAHAR,kg,5.0,20.0,12.5
525,2024-01-06T00:00:00,SEBZE,TURP  KIRMIZI,kg,4.0,20.0,12
526,2024-01-06T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,15.0,11.5
527,2024-01-06T00:00:00,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30
528,2024-01-06T00:00:00,SEBZE,SARIMSAK  KURU,kg,15.0,80.0,47.5
529,2024-01-06T00:00:00,SEBZE,PATATES  CALMA,kg,5.0,23.0,14
530,2024-01-06T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,32.0,21
531,2024-01-06T00:00:00,SEBZE,MARUL AYSBERG,adet,5.0,30.0,17.5
532,2024-01-06T00:00:00,SEBZE,MANTAR,kg,15.0,40.0,27.5
533,2024-01-06T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
534,2024-01-06T00:00:00,SEBZE,BİBER KIRMIZI,kg,13.0,37.0,25
535,2024-01-06T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,12.0,8.5
536,2024-01-06T00:00:00,SEBZE,PIRASA,kg,4.0,21.0,12.5
537,2024-01-06T00:00:00,SEBZE,PAZI,adet,4.0,20.0,12
538,2024-01-06T00:00:00,SEBZE,BİBER  KIL ACI,kg,10.0,50.0,30
539,2024-01-06T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25
540,2024-01-06T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21
541,2024-01-06T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
542,2024-01-06T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21
543,2024-01-06T00:00:00,MEYVE,AYVA,kg,8.0,34.0,21
544,2024-01-06T00:00:00,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
545,2024-01-06T00:00:00,MEYVE,CILEK,kg,50.0,85.0,67.5
546,2024-01-06T00:00:00,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21
547,2024-01-06T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
548,2024-01-06T00:00:00,MEYVE,GREYFURT,kg,5.0,15.0,10
549,2024-01-06T00:00:00,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25
550,2024-01-06T00:00:00,SEBZE,KARPUZ,kg,3.0,30.0,16.5
551,2024-01-08T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25
552,2024-01-08T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21
553,2024-01-08T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
554,2024-01-08T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21
555,2024-01-08T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
556,2024-01-08T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
557,2024-01-08T00:00:00,SEBZE,YERELMASI,kg,5.0,17.0,11
558,2024-01-08T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17
559,2024-01-08T00:00:00,İTHAL,MANGO,adet,10.0,50.0,30
560,2024-01-08T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25
561,2024-01-08T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
562,2024-01-08T00:00:00,SEBZE,BİBER CİN,kg,4.0,40.0,22
563,2024-01-08T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
564,2024-01-08T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10
565,2024-01-08T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,32.0,21
566,2024-01-08T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35
567,2024-01-08T00:00:00,İTHAL,ZENCEFİL,kg,60.0,180.0,120
568,2024-01-08T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
569,2024-01-08T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35
570,2024-01-08T00:00:00,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
571,2024-01-08T00:00:00,MEYVE,AYVA,kg,8.0,34.0,21
572,2024-01-08T00:00:00,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
573,2024-01-08T00:00:00,MEYVE,CILEK,kg,50.0,85.0,67.5
574,2024-01-08T00:00:00,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21
575,2024-01-08T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
576,2024-01-08T00:00:00,MEYVE,GREYFURT,kg,5.0,15.0,10
577,2024-01-08T00:00:00,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25
578,2024-01-08T00:00:00,SEBZE,KARPUZ,kg,3.0,30.0,16.5
579,2024-01-08T00:00:00,MEYVE,NAR,kg,10.0,30.0,20
580,2024-01-08T00:00:00,MEYVE,KESTANE,kg,60.0,190.0,125
581,2024-01-08T00:00:00,MEYVE,MANDALİNA,kg,5.0,20.0,12.5
582,2024-01-08T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
583,2024-01-08T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20
584,2024-01-08T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14
585,2024-01-08T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45
586,2024-01-08T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11
587,2024-01-08T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
588,2024-01-08T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
589,2024-01-08T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
590,2024-01-08T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4
591,2024-01-08T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
592,2024-01-08T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30
593,2024-01-08T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30
594,2024-01-08T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
595,2024-01-08T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
596,2024-01-08T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
597,2024-01-08T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30
598,2024-01-08T00:00:00,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24
599,2024-01-08T00:00:00,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
600,2024-01-08T00:00:00,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21
601,2024-01-08T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80
602,2024-01-08T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12
